,year,st,stfips,county,registry,race,hispanic,sex,age,pop
5243091,1987,OR,41,41055,99,1,9,2,15,44
5243092,1987,OR,41,41055,99,1,9,1,16,26
5243093,1987,OR,41,41055,99,1,9,2,16,30
5243094,1987,OR,41,41055,99,1,9,1,17,12
5243095,1987,OR,41,41055,99,1,9,2,17,12
5243096,1987,OR,41,41055,99,3,9,2,17,1
5243097,1987,OR,41,41055,99,1,9,1,18,6
5243098,1987,OR,41,41055,99,1,9,2,18,18
5537907,1988,OR,41,41055,99,1,9,1,0,17
5537908,1988,OR,41,41055,99,1,9,2,0,13
5537909,1988,OR,41,41055,99,3,9,1,0,1
5537910,1988,OR,41,41055,99,1,9,1,1,52
5537911,1988,OR,41,41055,99,1,9,2,1,63
5537912,1988,OR,41,41055,99,3,9,1,1,1
5537913,1988,OR,41,41055,99,3,9,2,1,2
5537914,1988,OR,41,41055,99,1,9,1,2,78
5537915,1988,OR,41,41055,99,1,9,2,2,64
5537916,1988,OR,41,41055,99,3,9,1,2,3
5537917,1988,OR,41,41055,99,3,9,2,2,1
5537918,1988,OR,41,41055,99,1,9,1,3,78
5537919,1988,OR,41,41055,99,1,9,2,3,65
5537920,1988,OR,41,41055,99,3,9,1,3,2
5537921,1988,OR,41,41055,99,3,9,2,3,4
5537922,1988,OR,41,41055,99,1,9,1,4,65
5537923,1988,OR,41,41055,99,1,9,2,4,57
5537924,1988,OR,41,41055,99,3,9,2,4,1
5537925,1988,OR,41,41055,99,1,9,1,5,32
5537926,1988,OR,41,41055,99,1,9,2,5,28
5537927,1988,OR,41,41055,99,3,9,1,5,2
5537928,1988,OR,41,41055,99,1,9,1,6,65
5537929,1988,OR,41,41055,99,1,9,2,6,53
5537930,1988,OR,41,41055,99,3,9,1,6,1
5537931,1988,OR,41,41055,99,3,9,2,6,2
5537932,1988,OR,41,41055,99,1,9,1,7,89
5537933,1988,OR,41,41055,99,1,9,2,7,81
5537934,1988,OR,41,41055,99,3,9,1,7,1
5537935,1988,OR,41,41055,99,3,9,2,7,3
5537936,1988,OR,41,41055,99,1,9,1,8,71
5537937,1988,OR,41,41055,99,1,9,2,8,70
5537938,1988,OR,41,41055,99,3,9,2,8,1
5537939,1988,OR,41,41055,99,1,9,1,9,66
5537940,1988,OR,41,41055,99,1,9,2,9,64
5537941,1988,OR,41,41055,99,3,9,1,9,2
5537942,1988,OR,41,41055,99,3,9,2,9,1
5537943,1988,OR,41,41055,99,1,9,1,10,43
5537944,1988,OR,41,41055,99,1,9,2,10,40
5537945,1988,OR,41,41055,99,3,9,1,10,1
5537946,1988,OR,41,41055,99,1,9,1,11,43
5537947,1988,OR,41,41055,99,1,9,2,11,50
5537948,1988,OR,41,41055,99,3,9,1,11,1
5537949,1988,OR,41,41055,99,3,9,2,11,2
5537950,1988,OR,41,41055,99,1,9,1,12,49
5537951,1988,OR,41,41055,99,1,9,2,12,53
5537952,1988,OR,41,41055,99,3,9,2,12,1
5537953,1988,OR,41,41055,99,1,9,1,13,71
5537954,1988,OR,41,41055,99,1,9,2,13,66
5537955,1988,OR,41,41055,99,3,9,1,13,2
5537956,1988,OR,41,41055,99,3,9,2,13,1
5537957,1988,OR,41,41055,99,1,9,1,14,57
5537958,1988,OR,41,41055,99,1,9,2,14,57
5537959,1988,OR,41,41055,99,1,9,1,15,50
5537960,1988,OR,41,41055,99,1,9,2,15,46
5537961,1988,OR,41,41055,99,1,9,1,16,28
5537962,1988,OR,41,41055,99,1,9,2,16,32
5537963,1988,OR,41,41055,99,1,9,1,17,13
5537964,1988,OR,41,41055,99,1,9,2,17,12
5537965,1988,OR,41,41055,99,3,9,2,17,1
5537966,1988,OR,41,41055,99,1,9,1,18,6
5537967,1988,OR,41,41055,99,1,9,2,18,18
5830911,1989,OR,41,41055,99,1,9,1,0,17
5830912,1989,OR,41,41055,99,1,9,2,0,12
5830913,1989,OR,41,41055,99,1,9,1,1,53
5830914,1989,OR,41,41055,99,1,9,2,1,65
5830915,1989,OR,41,41055,99,3,9,1,1,2
5830916,1989,OR,41,41055,99,3,9,2,1,2
5830917,1989,OR,41,41055,99,1,9,1,2,79
5830918,1989,OR,41,41055,99,1,9,2,2,63
5830919,1989,OR,41,41055,99,3,9,1,2,3
5830920,1989,OR,41,41055,99,3,9,2,2,1
5830921,1989,OR,41,41055,99,1,9,1,3,79
5830922,1989,OR,41,41055,99,1,9,2,3,64
5830923,1989,OR,41,41055,99,3,9,1,3,2
5830924,1989,OR,41,41055,99,3,9,2,3,4
5830925,1989,OR,41,41055,99,1,9,1,4,65
5830926,1989,OR,41,41055,99,1,9,2,4,53
5830927,1989,OR,41,41055,99,3,9,2,4,1
5830928,1989,OR,41,41055,99,1,9,1,5,26
5830929,1989,OR,41,41055,99,1,9,2,5,24
5830930,1989,OR,41,41055,99,3,9,1,5,2
5830931,1989,OR,41,41055,99,1,9,1,6,60
5830932,1989,OR,41,41055,99,1,9,2,6,50
5830933,1989,OR,41,41055,99,3,9,1,6,1
5830934,1989,OR,41,41055,99,3,9,2,6,2
5830935,1989,OR,41,41055,99,1,9,1,7,88
5830936,1989,OR,41,41055,99,1,9,2,7,79
5830937,1989,OR,41,41055,99,3,9,1,7,1
5830938,1989,OR,41,41055,99,3,9,2,7,3
5830939,1989,OR,41,41055,99,1,9,1,8,72
5830940,1989,OR,41,41055,99,1,9,2,8,71
5830941,1989,OR,41,41055,99,3,9,2,8,1
5830942,1989,OR,41,41055,99,1,9,1,9,69
5830943,1989,OR,41,41055,99,1,9,2,9,68
5830944,1989,OR,41,41055,99,3,9,1,9,2
5830945,1989,OR,41,41055,99,3,9,2,9,1
5830946,1989,OR,41,41055,99,1,9,1,10,44
5830947,1989,OR,41,41055,99,1,9,2,10,40
5830948,1989,OR,41,41055,99,3,9,1,10,1
5830949,1989,OR,41,41055,99,1,9,1,11,42
5830950,1989,OR,41,41055,99,1,9,2,11,50
5830951,1989,OR,41,41055,99,3,9,1,11,1
5830952,1989,OR,41,41055,99,3,9,2,11,2
5830953,1989,OR,41,41055,99,1,9,1,12,48
5830954,1989,OR,41,41055,99,1,9,2,12,53
5830955,1989,OR,41,41055,99,3,9,2,12,1
5830956,1989,OR,41,41055,99,1,9,1,13,70
5830957,1989,OR,41,41055,99,1,9,2,13,65
5830958,1989,OR,41,41055,99,3,9,1,13,3
5830959,1989,OR,41,41055,99,3,9,2,13,1
5830960,1989,OR,41,41055,99,1,9,1,14,58
5830961,1989,OR,41,41055,99,1,9,2,14,57
5830962,1989,OR,41,41055,99,1,9,1,15,52
5830963,1989,OR,41,41055,99,1,9,2,15,48
5830964,1989,OR,41,41055,99,1,9,1,16,29
5830965,1989,OR,41,41055,99,1,9,2,16,31
5830966,1989,OR,41,41055,99,1,9,1,17,13
5830967,1989,OR,41,41055,99,1,9,2,17,12
5830968,1989,OR,41,41055,99,3,9,2,17,1
5830969,1989,OR,41,41055,99,1,9,1,18,6
5830970,1989,OR,41,41055,99,1,9,2,18,18
6113918,1990,OR,41,41055,99,1,9,1,0,17
6113919,1990,OR,41,41055,99,1,9,2,0,12
6113920,1990,OR,41,41055,99,1,9,1,1,53
6113921,1990,OR,41,41055,99,1,9,2,1,66
6113922,1990,OR,41,41055,99,3,9,2,1,1
6113923,1990,OR,41,41055,99,1,9,1,2,78
6113924,1990,OR,41,41055,99,1,9,2,2,64
6113925,1990,OR,41,41055,99,3,9,2,2,1
6113926,1990,OR,41,41055,99,1,9,1,3,83
6113927,1990,OR,41,41055,99,1,9,2,3,67
6113928,1990,OR,41,41055,99,3,9,2,3,2
6113929,1990,OR,41,41055,99,1,9,1,4,65
6113930,1990,OR,41,41055,99,1,9,2,4,51
6113931,1990,OR,41,41055,99,1,9,1,5,22
6113932,1990,OR,41,41055,99,1,9,2,5,23
6113933,1990,OR,41,41055,99,1,9,1,6,58
6113934,1990,OR,41,41055,99,1,9,2,6,49
6113935,1990,OR,41,41055,99,3,9,1,6,1
6113936,1990,OR,41,41055,99,1,9,1,7,90
6113937,1990,OR,41,41055,99,1,9,2,7,78
